Externally Controlled Reference to a Resource in Another Sphere - (610),270,1000664610,The product uses an externally controlled name or reference that resolves to a resource that is outside of the intended control sphere.,1000664
External Control of System or Configuration Setting - (15),271,100066461015,One or more system settings or configuration elements can be externally controlled by a user.,1000664610
Session Fixation - (384),272,1000664610384,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",1000664610
Unintended Proxy or Intermediary ('Confused Deputy') - (441),273,1000664610441,"The software receives a request, message, or directive from an upstream component, but the software does not sufficiently preserve the original source of the request before forwarding the request to an external actor that is outside of the software's control sphere. This causes the software to appear to be the source of the request, leading it to act as a proxy or other intermediary between the upstream component and the external actor.Confused Deputy",1000664610
Improper Restriction of Rendered UI Layers or Frames - (1021),274,10006646104411021,"The web application does not restrict or incorrectly restricts frame objects or UI layers that belong to another application or domain, which can lead to user confusion about which interface the user is interacting with.ClickjackingUI Redress AttackTapjacking",1000664610441
Server-Side Request Forgery (SSRF) - (918),275,1000664610441918,"The web server receives a URL or similar request from an upstream component and retrieves the contents of this URL, but it does not sufficiently ensure that the request is being sent to the expected destination.XSPA",1000664610441
Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection') - (470),276,1000664610470,"The application uses external input with reflection to select which classes or code to use, but it does not sufficiently prevent the input from selecting improper classes or code.Reflection Injection",1000664610
URL Redirection to Untrusted Site ('Open Redirect') - (601),277,1000664610601,"A web application accepts a user-controlled input that specifies a link to an external site, and uses that link in a Redirect. This simplifies phishing attacks.Open RedirectCross-site RedirectCross-domain Redirect",1000664610
Improper Restriction of XML External Entity Reference - (611),278,1000664610611,"The software processes an XML document that can contain XML entities with URIs that resolve to documents outside of the intended sphere of control, causing the product to embed incorrect documents into its output.XXE",1000664610
External Control of File Name or Path - (73),279,100066461073,The software allows user input to control or influence paths or file names that are used in filesystem operations.,1000664610
Process Control - (114),280,100066461073114,Executing commands or loading libraries from an untrusted source or in an untrusted environment can cause an application to execute malicious commands (and payloads) on behalf of an attacker.,100066461073
Improper Synchronization - (662),281,1000664662,"The software utilizes multiple threads or processes to allow temporary access to a shared resource that can only be exclusive to one process at a time, but it does not properly synchronize these actions, which might cause simultaneous accesses of this resource by multiple threads or processes.",1000664
Invokable Control Element in Multi-Thread Context with non-Final Static Storable or Member Element - (1058),282,10006646621058,"The code contains a function or method that
		 operates in a multi-threaded environment but owns an unsafe non-final
		                     static storable or member data element.",1000664662
Use of a Non-reentrant Function in a Concurrent Context - (663),283,1000664662663,The software calls a non-reentrant function in a concurrent context in which a competing code sequence (e.g. thread or signal handler) may have an opportunity to call the same function or otherwise influence its state.,1000664662
Signal Handler Use of a Non-reentrant Function - (479),284,1000664662663479,The program defines a signal handler that calls a non-reentrant function.,1000664662663
Use of getlogin() in Multithreaded Application - (558),285,1000664662663558,"The application uses the getlogin() function in a multithreaded context, potentially causing it to return incorrect values.",1000664662663
Improper Locking - (667),286,1000664662667,"The software does not properly acquire or release a lock on a resource, leading to unexpected resource state changes and behaviors.",1000664662
Improper Lock Behavior After Power State Transition - (1232),287,10006646626671232,"The product implements register lock bit protection features with the intent to disable changes to system configuration after the lock is set. Some of the protected registers or lock bits become programmable after power state transitions (e.g., Entry and wake from low power sleep modes).",1000664662667
Improper Hardware Lock Protection for Security Sensitive Controls - (1233),288,10006646626671233,The product implements a register lock bit protection feature that permits security sensitive controls to modify the protected configuration.,1000664662667
Hardware Internal or Debug Modes Allow Override of Locks - (1234),289,10006646626671234,The product implements register lock bit protection features that may permit security sensitive controls to modify system configuration after the lock is set through internal modes or debug features.,1000664662667
Unrestricted Externally Accessible Lock - (412),290,1000664662667412,"The software properly checks for the existence of a lock, but the lock can be externally controlled or influenced by an actor that is outside of the intended sphere of control.",1000664662667
Improper Resource Locking - (413),291,1000664662667413,The software does not lock or does not correctly lock a resource when the software must have exclusive access to the resource.,1000664662667
Sensitive Data Storage in Improperly Locked Memory - (591),292,1000664662667413591,"The application stores sensitive data in memory that is not locked, or that has been incorrectly locked, which might cause the memory to be written to swap files on disk by the virtual memory manager. This can make the data more accessible to external actors.",1000664662667413
Missing Lock Check - (414),293,1000664662667414,A product does not check to see if a lock is present before performing sensitive operations on a resource.,1000664662667
Double-Checked Locking - (609),294,1000664662667609,"The program uses double-checked locking to access a resource without the overhead of explicit synchronization, but the locking is insufficient.",1000664662667
Multiple Locks of a Critical Resource - (764),295,1000664662667764,"The software locks a critical resource more times than intended, leading to an unexpected state in the system.",1000664662667
Multiple Unlocks of a Critical Resource - (765),296,1000664662667765,"The software unlocks a critical resource more times than intended, leading to an unexpected state in the system.",1000664662667
Unlock of a Resource that is not Locked - (832),297,1000664662667832,The software attempts to unlock a resource that is not locked.,1000664662667
Deadlock - (833),298,1000664662667833,"The software contains multiple threads or executable segments that are waiting for each other to release a necessary lock, resulting in deadlock.",1000664662667
Missing Synchronization - (820),299,1000664662820,The software utilizes a shared resource in a concurrent manner but does not attempt to synchronize access to the resource.,1000664662
Singleton Class Instance Creation without Proper Locking or Synchronization - (1096),300,10006646628201096,The software implements a Singleton design pattern but does not use appropriate locking or other synchronization mechanism to ensure that the singleton class is only instantiated once.,1000664662820
Use of Singleton Pattern Without Synchronization in a Multithreaded Context - (543),301,1000664662820543,The software uses the singleton pattern when creating a resource within a multithreaded environment.,1000664662820
Unsynchronized Access to Shared Data in a Multithreaded Context - (567),302,1000664662820567,"The product does not properly synchronize shared data, such as static variables across threads, which can lead to undefined behavior and unpredictable data changes.",1000664662820
Incorrect Synchronization - (821),303,1000664662821,"The software utilizes a shared resource in a concurrent manner, but it does not correctly synchronize access to the resource.",1000664662
Synchronous Access of Remote Resource without Timeout - (1088),304,10006646628211088,"The code has a synchronous call to a remote resource, but there is no timeout for the call, or the timeout is set to infinite.",1000664662821
Hardware Logic with Insecure De-Synchronization between Control and Data Channels - (1264),305,10006646628211264,The hardware logic for error handling and security checks can incorrectly forward data before the security check is complete.,1000664662821
Call to Thread run() instead of start() - (572),306,1000664662821572,"The program calls a thread's run() method instead of calling start(), which causes the code to run in the thread of the caller instead of the callee.",1000664662821
EJB Bad Practices: Use of Synchronization Primitives - (574),307,1000664662821574,The program violates the Enterprise JavaBeans (EJB) specification by using thread synchronization primitives.,1000664662821
Improper Initialization - (665),308,1000664665,"The software does not initialize or incorrectly initializes a resource, which might leave the resource in an unexpected state when it is accessed or used.",1000664
Initialization with Hard-Coded Network Resource Configuration Data - (1051),309,10006646651051,The software initializes data using hard-coded values that act as network resource identifiers.,1000664665
Excessive Use of Hard-Coded Literals in Initialization - (1052),310,10006646651052,"The software initializes a data element using a hard-coded
					literal that is not a simple integer or static constant element.",1000664665
Insecure Default Initialization of Resource - (1188),311,10006646651188,"The software initializes or sets a resource with a default that is intended to be changed by the administrator, but the default is not secure.",1000664665
Insecure Default Variable Initialization - (453),312,10006646651188453,"The software, by default, initializes an internal variable with an insecure or less secure value than is possible.",10006646651188
Incorrect Register Defaults or Module Parameters - (1221),313,10006646651221,Hardware description language code incorrectly defines register defaults or hardware IP parameters to insecure values.,1000664665
Missing Known Value on Reset for Registers Holding Security Settings - (1271),314,10006646651271,The product's logic for state elements that implement security-critical functionality does not have a mechanism for being initialized to a known value on reset.,1000664665
Cryptographic Primitives used without Successful Self-Test - (1279),315,10006646651279,Using crypto primitives without ensuring that they have passed the self-tests might result in the exposure of sensitive information and/or other consequences. ,1000664665
External Initialization of Trusted Variables or Data Stores - (454),316,1000664665454,The software initializes critical internal variables or data stores using inputs that can be modified by untrusted actors.,1000664665
Non-exit on Failed Initialization - (455),317,1000664665455,"The software does not exit or otherwise modify its operation when security-relevant errors occur during initialization, such as when a configuration file has a format error, which can cause the software to execute in a less secure fashion than intended by the administrator.",1000664665
Allocation of Resources Without Limits or Throttling - (770),318,1000664665770,"The software allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor.",1000664665
Allocation of File Descriptors or Handles Without Limits or Throttling - (774),319,1000664665770774,"The software allocates file descriptors or handles on behalf of an actor without imposing any restrictions on how many descriptors can be allocated, in violation of the intended security policy for that actor.File Descriptor Exhaustion",1000664665770
Uncontrolled Memory Allocation - (789),320,1000664665770789,"The product allocates memory based on an untrusted size value, but it does not validate or incorrectly validates the size, allowing arbitrary amounts of memory to be allocated.",1000664665770
Use of Uninitialized Resource - (908),321,1000664665908,The software uses or accesses a resource that has not been initialized.,1000664665
Use of Uninitialized Variable - (457),322,1000664665908457,"The code uses a variable that has not been initialized, leading to unpredictable or unintended results.",1000664665908
Missing Initialization of Resource - (909),323,1000664665909,The software does not initialize a critical resource.,1000664665
Missing Initialization of a Variable - (456),324,1000664665909456,"The software does not initialize critical variables, which causes the execution environment to use unexpected values.",1000664665909
Operation on Resource in Wrong Phase of Lifetime - (666),325,1000664666,"The software performs an operation on a resource at the wrong phase of the resource's lifecycle, which can lead to unexpected behaviors.",1000664
Double Free - (415),326,1000664666415,"The product calls free() twice on the same memory address, potentially leading to modification of unexpected memory locations.Double-free",1000664666
Authentication Bypass: OpenSSL CTX Object Modified after SSL Objects are Created - (593),327,1000664666593,The software modifies the SSL context after connection creation has begun.,1000664666
Multiple Binds to the Same Port - (605),328,1000664666605,"When multiple sockets are allowed to bind to the same port, other services on that port may be stolen or spoofed.",1000664666
Operation on a Resource after Expiration or Release - (672),329,1000664666672,"The software uses, accesses, or otherwise operates on a resource after that resource has been expired, released, or revoked.",1000664666
Improper Validation of Certificate Expiration - (298),330,1000664666672298,"A certificate expiration is not validated or is incorrectly validated, so trust may be assigned to certificates that have been abandoned due to age.",1000664666672
Use of a Key Past its Expiration Date - (324),331,1000664666672324,"The product uses a cryptographic key or password past its expiration date, which diminishes its safety significantly by increasing the timing window for cracking attacks against that key.",1000664666672
Insufficient Session Expiration - (613),332,1000664666672613,"According to WASC, ""Insufficient Session Expiration is when a web site permits an attacker to reuse old session credentials or session IDs for authorization.""",1000664666672
Expired Pointer Dereference - (825),333,1000664666672825,"The program dereferences a pointer that contains a location for memory that was previously valid, but is no longer valid.Dangling pointer",1000664666672
Double Free - (415),334,1000664666672825415,"The product calls free() twice on the same memory address, potentially leading to modification of unexpected memory locations.Double-free",1000664666672825
Use After Free - (416),335,1000664666672825416,"Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code.Dangling pointerUse-After-Free",1000664666672825
Use of Expired File Descriptor - (910),336,1000664666672910,The software uses or accesses a file descriptor after it has been closed.Stale file descriptor,1000664666672
Premature Release of Resource During Expected Lifetime - (826),337,1000664666826,The program releases a resource that is still intended to be used by the program itself or another actor.,1000664666
Exposure of Resource to Wrong Sphere - (668),338,1000664668,"The product exposes a resource to the wrong control sphere, providing unintended actors with inappropriate access to the resource.",1000664
Improper Isolation of Shared Resources on System-on-Chip (SoC) - (1189),339,10006646681189,The product does not properly isolate shared resources between trusted and untrusted agents.,1000664668
Assumed-Immutable Data Stored in Writable Memory - (1282),340,10006646681282,"Immutable data, such as a first-stage bootloader, device identifiers, and ""write-once"" configuration settings are stored in writable memory that can be re-programmed/updated in the field.",1000664668
Use of Externally-Controlled Format String - (134),341,1000664668134,"The software uses a function that accepts a format string as an argument, but the format string originates from an external source.",1000664668
Exposure of Sensitive Information to an Unauthorized Actor - (200),342,1000664668200,The product exposes sensitive information to an actor that is not explicitly authorized to have access to that information.Information LeakInformation Disclosure,1000664668
Exposure of Security-Sensitive Fuse Values During Debug - (1243),343,10006646682001243,The product exposes security-sensitive values stored in fuses during debug.,1000664668200
Device Unlock Credential Sharing - (1273),344,10006646682001273,The credentials necessary for unlocking a device are shared across multiple parties and may expose sensitive information.,1000664668200
Exposure of Sensitive Information Through Sent Data - (201),345,1000664668200201,"The code transmits data to another actor, but the data contains sensitive information that should not be accessible to the actor that is receiving the data.",1000664668200
Use of GET Request Method With Sensitive Query Strings - (598),346,1000664668200201598,The web application uses the HTTP GET method to process a request and includes sensitive information in the query string of that requests.,1000664668200201
Observable Discrepancy - (203),347,1000664668200203,"The product behaves differently or sends different responses under different circumstances in a way that is observable to an unauthorized actor, which exposes security-relevant information about the state of the product, such as whether a particular operation was successful or not.Side Channel Attack",1000664668200
Observable Response Discrepancy - (204),348,1000664668200203204,The product provides different responses to incoming requests in a way that reveals internal state information to an unauthorized actor outside of the intended control sphere.,1000664668200203
Observable Behavioral Discrepancy - (205),349,1000664668200203205,"The product's behaviors indicate important differences that may be observed by unauthorized actors in a way that reveals (1) its internal state or decision process, or (2) differences from other products with equivalent functionality.",1000664668200203
Observable Internal Behavioral Discrepancy - (206),350,1000664668200203205206,"The product performs multiple behaviors that are combined to produce a single result, but the individual behaviors are observable separately in a way that allows attackers to reveal internal state or internal decision points.",1000664668200203205
Observable Behavioral Discrepancy With Equivalent Products - (207),351,1000664668200203205207,"The product operates in an environment in which its existence or specific identity should not be known, but it behaves differently than other products with equivalent functionality, in a way that is observable to an attacker.",1000664668200203205
Observable Timing Discrepancy - (208),352,1000664668200203208,"Two separate operations in a product require different amounts of time to complete, in a way that is observable to an actor and reveals security-relevant information about the state of the product, such as whether a particular operation was successful or not.",1000664668200203
Incorrect Comparison Logic Granularity - (1254),353,10006646682002032081254,"The product's comparison logic is performed over a series of steps rather than across the entire string in one operation. If there is a comparison logic failure on one of these steps, the operation may be vulnerable to a timing attack that can result in the interception of the process for nefarious purposes.",1000664668200203208
Generation of Error Message Containing Sensitive Information - (209),354,1000664668200209,"The software generates an error message that includes sensitive information about its environment, users, or associated data.",1000664668200
Self-generated Error Message Containing Sensitive Information - (210),355,1000664668200209210,The software identifies an error condition and creates its own diagnostic or error messages that contain sensitive information.,1000664668200209
Externally-Generated Error Message Containing Sensitive Information - (211),356,1000664668200209211,"The application performs an operation that triggers an external diagnostic or error message that is not directly generated or controlled by the application, such as an error generated by the programming language interpreter that the software uses. The error can contain sensitive system information.",1000664668200209
Exposure of Information Through Shell Error Message - (535),357,1000664668200209211535,"A command shell error message indicates that there exists an unhandled exception in the web application code. In many cases, an attacker can leverage the conditions that cause these errors in order to gain unauthorized access to the system.",1000664668200209211
Servlet Runtime Error Message Containing Sensitive Information - (536),358,1000664668200209211536,A servlet error message indicates that there exists an unhandled exception in your web application code and may provide useful information to an attacker.,1000664668200209211
Java Runtime Error Message Containing Sensitive Information - (537),359,1000664668200209211537,"In many cases, an attacker can leverage the conditions that cause unhandled exception errors in order to gain unauthorized access to the system.",1000664668200209211
Server-generated Error Message Containing Sensitive Information - (550),360,1000664668200209550,"Certain conditions, such as network failure, will cause a server error message to be displayed.",1000664668200209
Exposure of Sensitive Information Due to Incompatible Policies - (213),361,1000664668200213,"The product's intended functionality exposes information to certain actors in accordance with the developer's security policy, but this information is regarded as sensitive according to the intended security policies of other stakeholders such as the product's administrator, users, or others whose information is being processed.",1000664668200
Insertion of Sensitive Information Into Debugging Code - (215),362,1000664668200215,"The application inserts sensitive information into debugging code, which could expose this information if the debugging code is not disabled in production.",1000664668200
Exposure of Private Personal Information to an Unauthorized Actor - (359),363,1000664668200359,"The product does not properly prevent a person's private, personal information from being accessed by actors who either (1) are not explicitly authorized to access the information or (2) do not have the implicit consent of the person about whom the information is collected.Privacy violationPrivacy leakPrivacy leakage",1000664668200
Exposure of Sensitive System Information to an Unauthorized Control Sphere - (497),364,1000664668200497,The application does not properly prevent sensitive system-level information from being accessed by unauthorized actors who do not have the same level of access to the underlying system as the application does.,1000664668200
Invocation of Process Using Visible Sensitive Information - (214),365,1000664668200497214,"A process is invoked with sensitive command-line arguments, environment variables, or other elements that can be seen by other processes on the operating system.",1000664668200497
Exposure of Sensitive Information Through Environmental Variables - (526),366,1000664668200497526,Environmental variables may contain sensitive information about a remote server.,1000664668200497
Exposure of Information Through Directory Listing - (548),367,1000664668200497548,"A directory listing is inappropriately exposed, yielding potentially sensitive information to attackers.",1000664668200497
Insertion of Sensitive Information into Externally-Accessible File or Directory - (538),368,1000664668200538,"The product places sensitive information into files or directories that are accessible to actors who are allowed to have access to the files, but not to the sensitive information.",1000664668200
Insertion of Sensitive Information into Log File - (532),369,1000664668200538532,Information written to log files can be of a sensitive nature and give valuable guidance to an attacker or expose sensitive user information.,1000664668200538
Inclusion of Sensitive Information in Source Code - (540),370,1000664668200538540,Source code on a web server or repository often contains sensitive information and should generally not be accessible to users.,1000664668200538
Inclusion of Sensitive Information in Test Code - (531),371,1000664668200538540531,"Accessible test applications can pose a variety of security risks. Since developers or administrators rarely consider that someone besides themselves would even know about the existence of these applications, it is common for them to contain sensitive information or functions.",1000664668200538540
Inclusion of Sensitive Information in an Include File - (541),372,1000664668200538540541,"If an include file source is accessible, the file can contain usernames and passwords, as well as sensitive information pertaining to the application and system.",1000664668200538540
Inclusion of Sensitive Information in Source Code Comments - (615),373,1000664668200538540615,"While adding general comments is very useful, some programmers tend to leave important data, such as: filenames related to the web application, old links or links which were not meant to be browsed by users, old code fragments, etc.",1000664668200538540
Exposure of WSDL File Containing Sensitive Information - (651),374,1000664668200538651,The Web services architecture may require exposing a Web Service Definition Language (WSDL) file that contains information on the publicly accessible services and how callers of these services should interact with them (e.g. what parameters they expect and what types they return).,1000664668200538
Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal') - (22),375,100066466822,"The software uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the software does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.Directory traversalPath traversal",1000664668
Relative Path Traversal - (23),376,10006646682223,"The software uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize sequences such as "".."" that can resolve to a location that is outside of that directory.",100066466822
Path Traversal: '../filedir' - (24),377,1000664668222324,"The software uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize ""../"" sequences that can resolve to a location that is outside of that directory.",10006646682223
Path Traversal: '/../filedir' - (25),378,1000664668222325,"The software uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize ""/../"" sequences that can resolve to a location that is outside of that directory.",10006646682223
Path Traversal: '/dir/../filename' - (26),379,1000664668222326,"The software uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize ""/dir/../filename"" sequences that can resolve to a location that is outside of that directory.",10006646682223
Path Traversal: 'dir/../../filename' - (27),380,1000664668222327,"The software uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize multiple internal ""../"" sequences that can resolve to a location that is outside of that directory.",10006646682223
Path Traversal: '..\filedir' - (28),381,1000664668222328,"The software uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize ""..\"" sequences that can resolve to a location that is outside of that directory.",10006646682223
Path Traversal: '\..\filename' - (29),382,1000664668222329,"The software uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize '\..\filename' (leading backslash dot dot) sequences that can resolve to a location that is outside of that directory.",10006646682223
Path Traversal: '\dir\..\filename' - (30),383,1000664668222330,"The software uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize '\dir\..\filename' (leading backslash dot dot) sequences that can resolve to a location that is outside of that directory.",10006646682223
Path Traversal: 'dir\..\..\filename' - (31),384,1000664668222331,"The software uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize 'dir\..\..\filename' (multiple internal backslash dot dot) sequences that can resolve to a location that is outside of that directory.",10006646682223
Path Traversal: '...' (Triple Dot) - (32),385,1000664668222332,"The software uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize '...' (triple dot) sequences that can resolve to a location that is outside of that directory.",10006646682223
Path Traversal: '....' (Multiple Dot) - (33),386,1000664668222333,"The software uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize '....' (multiple dot) sequences that can resolve to a location that is outside of that directory.",10006646682223
Path Traversal: '....//' - (34),387,1000664668222334,"The software uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize '....//' (doubled dot dot slash) sequences that can resolve to a location that is outside of that directory.",10006646682223
Path Traversal: '.../...//' - (35),388,1000664668222335,"The software uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize '.../...//' (doubled triple dot slash) sequences that can resolve to a location that is outside of that directory.",10006646682223
Absolute Path Traversal - (36),389,10006646682236,"The software uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize absolute path sequences such as ""/abs/path"" that can resolve to a location that is outside of that directory.",100066466822
Path Traversal: '/absolute/pathname/here' - (37),390,1000664668223637,A software system that accepts input in the form of a slash absolute path ('/absolute/pathname/here') without appropriate validation can allow an attacker to traverse the file system to unintended locations or access arbitrary files.,10006646682236
Path Traversal: '\absolute\pathname\here' - (38),391,1000664668223638,A software system that accepts input in the form of a backslash absolute path ('\absolute\pathname\here') without appropriate validation can allow an attacker to traverse the file system to unintended locations or access arbitrary files.,10006646682236
Path Traversal: 'C:dirname' - (39),392,1000664668223639,An attacker can inject a drive letter or Windows volume letter ('C:dirname') into a software system to potentially redirect access to an unintended location or arbitrary file.,10006646682236
Path Traversal: '\\UNC\share\name\' (Windows UNC Share) - (40),393,1000664668223640,An attacker can inject a Windows UNC share ('\\UNC\share\name') into a software system to potentially redirect access to an unintended location or arbitrary file.,10006646682236
Passing Mutable Objects to an Untrusted Method - (374),394,1000664668374,The program sends non-cloned mutable data as an argument to a method or function.,1000664668
Returning a Mutable Object to an Untrusted Caller - (375),395,1000664668375,Sending non-cloned mutable data as a return value may result in that data being altered or deleted by the calling function.,1000664668
Insecure Temporary File - (377),396,1000664668377,Creating and using insecure temporary files can leave application and system data vulnerable to attack.,1000664668
Creation of Temporary File With Insecure Permissions - (378),397,1000664668377378,"Opening temporary files without appropriate measures or controls can leave the file, its contents and any function that it impacts vulnerable to attack.",1000664668377
Creation of Temporary File in Directory with Insecure Permissions - (379),398,1000664668377379,The software creates a temporary file in a directory whose permissions allow unintended actors to determine the file's existence or otherwise access that file.,1000664668377
Transmission of Private Resources into a New Sphere ('Resource Leak') - (402),399,1000664668402,The software makes resources available to untrusted parties when those resources are only intended to be accessed by the software.Resource Leak,1000664668
Exposure of File Descriptor to Unintended Control Sphere ('File Descriptor Leak') - (403),400,1000664668402403,"A process does not close sensitive file descriptors before invoking a child process, which allows the child to perform unauthorized I/O operations using those descriptors.File descriptor leak",1000664668402
Dangling Database Cursor ('Cursor Injection') - (619),401,1000664668402619,"If a database cursor is not closed properly, then it could become accessible to other users while retaining the same privileges that were originally assigned, leaving the cursor ""dangling.""",1000664668402
Uncontrolled Search Path Element - (427),402,1000664668427,"The product uses a fixed or controlled search path to find resources, but one or more locations in that path can be under the control of unintended actors.DLL preloadingBinary plantingInsecure library loading",1000664668
Unquoted Search Path or Element - (428),403,1000664668428,"The product uses a search path that contains an unquoted element, in which the element contains whitespace or other separators. This can cause the product to access resources in a parent path.",1000664668
Public cloneable() Method Without Final ('Object Hijack') - (491),404,1000664668491,"A class has a cloneable() method that is not declared final, which allows an object to be created without calling the constructor. This can cause the object to be in an unexpected state.",1000664668
Use of Inner Class Containing Sensitive Data - (492),405,1000664668492,Inner classes are translated into classes that are accessible at package scope and may expose code that the programmer intended to keep private to attackers.,1000664668
Critical Public Variable Without Final Modifier - (493),406,1000664668493,"The product has a critical public variable that is not final, which allows the variable to be modified to contain unexpected values.",1000664668
Public Static Field Not Marked Final - (500),407,1000664668493500,"An object contains a public static field that is not marked final, which might allow it to be modified in unexpected ways.",1000664668493
Insufficiently Protected Credentials - (522),408,1000664668522,"The product transmits or stores authentication credentials, but it uses an insecure method that is susceptible to unauthorized interception and/or retrieval.",1000664668
Unprotected Storage of Credentials - (256),409,1000664668522256,Storing a password in plaintext may result in a system compromise.,1000664668522
Storing Passwords in a Recoverable Format - (257),410,1000664668522257,"The storage of passwords in a recoverable format makes them subject to password reuse attacks by malicious users. In fact, it should be noted that recoverable encrypted passwords provide no significant benefit over plaintext passwords since they are subject not only to reuse by malicious attackers but also by malicious insiders. If a system administrator can recover a password directly, or use a brute force search on the available information, the administrator can use the password on other accounts.",1000664668522
Password in Configuration File - (260),411,1000664668522260,The software stores a password in a configuration file that might be accessible to actors who do not know the password.,1000664668522
ASP.NET Misconfiguration: Password in Configuration File - (13),412,100066466852226013,Storing a plaintext password in a configuration file allows anyone who can read the file access to the password-protected resource making them an easy target for attackers.,1000664668522260
Empty Password in Configuration File - (258),413,1000664668522260258,Using an empty string as a password is insecure.,1000664668522260
Unprotected Transport of Credentials - (523),414,1000664668522523,Login pages do not use adequate measures to protect the user name and password while they are in transit from the client to the server.,1000664668522
Missing Password Field Masking - (549),415,1000664668522549,"The software does not mask passwords during entry, increasing the potential for attackers to observe and capture passwords.",1000664668522
J2EE Misconfiguration: Plaintext Password in Configuration File - (555),416,1000664668522555,The J2EE application stores a plaintext password in a configuration file.,1000664668522
Use of Cache Containing Sensitive Information - (524),417,1000664668524,"The code uses a cache that contains sensitive information, but the cache can be read by an actor outside of the intended control sphere.",1000664668
Use of Web Browser Cache Containing Sensitive Information - (525),418,1000664668524525,The web application does not use an appropriate caching policy that specifies the extent to which each web page and associated form fields should be cached.,1000664668524
Files or Directories Accessible to External Parties - (552),419,1000664668552,"The product makes files or directories accessible to unauthorized actors, even though they should not be.",1000664668
Storage of File with Sensitive Data Under Web Root - (219),420,1000664668552219,"The application stores sensitive data under the web document root with insufficient access control, which might make it accessible to untrusted parties.",1000664668552
Unparsed Raw Web Content Delivery - (433),421,1000664668552219433,The software stores raw content or supporting code under the web document root with an extension that is not specifically handled by the server.,1000664668552219
Storage of File With Sensitive Data Under FTP Root - (220),422,1000664668552220,"The application stores sensitive data under the FTP server root with insufficient access control, which might make it accessible to untrusted parties.",1000664668552
Exposure of Version-Control Repository to an Unauthorized Control Sphere - (527),423,1000664668552527,"The product stores a CVS, git, or other repository in a directory, archive, or other resource that is stored, transferred, or otherwise made accessible to unauthorized actors.",1000664668552
Exposure of Core Dump File to an Unauthorized Control Sphere - (528),424,1000664668552528,"The product generates a core dump file in a directory, archive, or other resource that is stored, transferred, or otherwise made accessible to unauthorized actors.",1000664668552
Exposure of Access Control List Files to an Unauthorized Control Sphere - (529),425,1000664668552529,The product stores access control list files in a directory or other container that is accessible to actors outside of the intended control sphere.,1000664668552
Exposure of Backup File to an Unauthorized Control Sphere - (530),426,1000664668552530,A backup file is stored in a directory or archive that is made accessible to unauthorized actors.,1000664668552
Use of Persistent Cookies Containing Sensitive Information - (539),427,1000664668552539,"The web application uses persistent cookies, but the cookies contain sensitive information.",1000664668552
Command Shell in Externally Accessible Directory - (553),428,1000664668552553,A possible shell file exists in /cgi-bin/ or other accessible directories. This is extremely dangerous and can be used by an attacker to execute commands on the web server.,1000664668552
"Array Declared Public, Final, and Static - (582)",429,1000664668582,"The program declares an array public, final, and static, which is not sufficient to prevent the array's contents from being modified.",1000664668
finalize() Method Declared Public - (583),430,1000664668583,The program violates secure coding principles for mobile code by declaring a finalize() method public.,1000664668
Struts: Non-private Field in ActionForm Class - (608),431,1000664668608,"An ActionForm class contains a field that has not been declared private, which can be accessed without using a setter or getter.",1000664668
External Control of Critical State Data - (642),432,1000664668642,"The software stores security-critical state information about its users, or the software itself, in a location that is accessible to unauthorized actors.",1000664668
External Control of System or Configuration Setting - (15),433,100066466864215,One or more system settings or configuration elements can be externally controlled by a user.,1000664668642
Untrusted Search Path - (426),434,1000664668642426,The application searches for critical resources using an externally-supplied search path that can point to resources that are not under the application's direct control.Untrusted Path,1000664668642
External Control of Assumed-Immutable Web Parameter - (472),435,1000664668642472,"The web application does not sufficiently verify inputs that are assumed to be immutable but are actually externally controllable, such as hidden form fields.Assumed-Immutable Parameter Tampering",1000664668642
Reliance on Cookies without Validation and Integrity Checking - (565),436,1000664668642565,"The application relies on the existence or values of cookies when performing security-critical operations, but it does not properly ensure that the setting is valid for the associated user.",1000664668642
