CVE-2015-3953,"hard-coded accounts may be used to access hospira plum a+ infusion system version 13.4 and prior, plum a+3 infusion system version 13.6 and prior, and symbiq infusion system, version 3.13 and prior. hospira recommends that customers close port 20/ftp and port 23/telnet on the affected devices. hospira has also released the plum 360 infusion system which is not vulnerable to this issue."
CVE-2015-3954,"hospira plum a+ infusion system version 13.4 and prior, plum a+3 infusion system version 13.6 and prior, and symbiq infusion system, version 3.13 and prior give unauthenticated users root privileges on port 23/telnet by default. an unauthorized user could issue commands to the pump. hospira recommends that customers close port 23/telnet on the affected devices. hospira has also released the plum 360 infusion system which is not vulnerable to this issue."
CVE-2015-3955,"stack-based buffer overflow in hospira lifecare pca infusion system 5.0 and earlier, and possibly other versions, allows remote attackers to execute arbitrary code via unspecified vectors."
CVE-2015-3956,"hospira plum a+ infusion system version 13.4 and prior, plum a+3 infusion system version 13.6 and prior, and symbiq infusion system, version 3.13 and prior accept drug libraries, firmware updates, pump commands, and unauthorized configuration changes from unauthenticated devices on the host network. hospira recommends that customers close port 20/ftp and port 23/telnet on the affected devices. hospira has also released the plum 360 infusion system which is not vulnerable to this issue."
CVE-2015-3959,"the firmware in mns before 4.5.6 on belden garrettcom magnum 6k and magnum 10k switches has a hardcoded serial-console password for a privileged account, which might allow physically proximate attackers to obtain access by establishing a console session to a nonstandard installation on which this account is enabled, and leveraging knowledge of this password."
CVE-2015-3960,"the firmware in mns before 4.5.6 on belden garrettcom magnum 6k and magnum 10k switches uses hardcoded rsa private keys and certificates across different customers' installations, which makes it easier for remote attackers to defeat cryptographic protection mechanisms for https sessions by leveraging knowledge of a private key from another installation."
CVE-2015-3961,the web-server component in mns before 4.5.6 on belden garrettcom magnum 6k and magnum 10k switches allows remote authenticated users to cause a denial of service (memory corruption and reboot) via a crafted url.
CVE-2015-3962,"schneider electric struxureware building expert mpm before 2.15 does not use encryption for the client-server data stream, which allows remote attackers to discover credentials by sniffing the network."
CVE-2015-3963,"wind river vxworks before 5.5.1, 6.5.x through 6.7.x before 6.7.1.1, 6.8.x before 6.8.3, 6.9.x before 6.9.4.4, and 7.x before 7 ipnet_coreip 1.2.2.0, as used on schneider electric sage rtu devices before j2 and other devices, does not properly generate tcp initial sequence number (isn) values, which makes it easier for remote attackers to spoof tcp sessions by predicting an isn value."
CVE-2015-3964,"sma solar sunny webbox has hardcoded passwords, which makes it easier for remote attackers to obtain access via unspecified vectors."
CVE-2015-3965,"hospira symbiq infusion system 3.13 and earlier allows remote authenticated users to trigger ""unanticipated operations"" by leveraging ""elevated privileges"" for an unspecified call to an incorrectly exposed function."
CVE-2015-3966,the ipsec sa establishment process on innominate mguard devices with firmware 8.x before 8.1.7 allows remote authenticated users to cause a denial of service (vpn service restart) by leveraging a peer relationship to send a crafted configuration with compression.
CVE-2015-3967,"cross-site request forgery (csrf) vulnerability on janitza umg 508, 509, 511, 604, and 605 devices allows remote attackers to hijack the authentication of arbitrary users."
CVE-2015-3968,"the ftp service on janitza umg 508, 509, 511, 604, and 605 devices has a default password, which makes it easier for remote attackers to read or write to files via a session on tcp port 21."
CVE-2015-3969,"janitza umg 508, 509, 511, 604, and 605 devices allow remote attackers to obtain sensitive network-connection information via a request to udp port (1) 1234 or (2) 1235."
CVE-2015-3970,"multiple cross-site scripting (xss) vulnerabilities in the web interface on janitza umg 508, 509, 511, 604, and 605 devices allow remote attackers to inject arbitrary web script or html via unspecified vectors."
CVE-2015-3971,"the debug interface on janitza umg 508, 509, 511, 604, and 605 devices does not require authentication, which allows remote attackers to read or write to files, or execute arbitrary jasic code, via a session on tcp port 1239."
CVE-2015-3972,"the web interface on janitza umg 508, 509, 511, 604, and 605 devices supports only short pin values for authentication, which makes it easier for remote attackers to obtain access via a brute-force attack."
CVE-2015-3973,"janitza umg 508, 509, 511, 604, and 605 devices improperly generate session tokens, which makes it easier for remote attackers to determine a pin value via unspecified computations on session-token values."
CVE-2015-3974,"easyio easyio-30p-sf controllers with firmware before 0.5.21 and 2.x before 2.0.5.21, as used in accutrol, bar-tech automation, infocon/easyio, honeywell automation india, johnson controls, syxthsense, transformative wave technologies, tridium asia pacific, and tridium europe products, have a hardcoded password, which makes it easier for remote attackers to obtain access via unspecified vectors."
CVE-2015-3976,"cross-site scripting (xss) vulnerability in ge multilink ml810/3000/3100 series switch 5.2.0 and earlier, and ge multilink ml800/1200/1600/2400 4.2.1 and earlier."
CVE-2015-3977,buffer overflow in schneider electric imt25 magnetic flow dtm before 1.500.004 for the hart protocol allows remote authenticated users to execute arbitrary code or cause a denial of service (memory corruption) via a crafted hart reply.
CVE-2015-4174,cross-site scripting (xss) vulnerability in the integrated web server on the siemens climatix bacnet/ip communication module with firmware before 10.34 allows remote attackers to inject arbitrary web script or html via a crafted url.
CVE-2015-4939,"cross-site scripting (xss) vulnerability in ibm emptoris supplier lifecycle management and emptoris program management 10.x before 10.0.1.4_ifix3, 10.0.2.x before 10.0.2.7_ifix1, 10.0.3.x before 10.0.3.2, and 10.0.4.x before 10.0.4.0_ifix1 allows remote attackers to inject arbitrary web script or html via a crafted url."
CVE-2015-4944,"cross-site scripting (xss) vulnerability in ibm maximo asset management 7.1 through 7.1.1.13, 7.5.0 before 7.5.0.8 ifix003, and 7.6.0 before 7.6.0.1 ifix001; maximo asset management 7.5.x before 7.5.0.8 ifix003 and 7.6.0 before 7.6.0.1 ifix001 for smartcloud control desk; and maximo asset management 7.1 through 7.1.1.13 and 7.2 for tivoli it asset management for it and certain other products allows remote authenticated users to inject arbitrary web script or html via a crafted url."
CVE-2015-4965,"maximouiweb/webmodule/webclient/utility/merlin.jsp in ibm maximo asset management 7.1 through 7.1.1.13, 7.5.0 before 7.5.0.8 ifix004, and 7.6.0 before 7.6.0.1 ifix002; maximo asset management 7.5.x before 7.5.0.8 ifix004 and 7.6.0 before 7.6.0.1 ifix002 for smartcloud control desk; and maximo asset management 7.1 through 7.1.1.13 and 7.2 for tivoli it asset management for it and certain other products allows remote authenticated users to obtain sensitive information by reading a (1) backup or (2) debug application file."
CVE-2015-4966,"ibm maximo asset management 7.1 through 7.1.1.13, 7.5.0 before 7.5.0.9 fp009, and 7.6.0 before 7.6.0.2 ifix001; maximo asset management 7.5.0 before 7.5.0.9 fp009, 7.5.1, and 7.6.0 before 7.6.0.2 ifix001 for smartcloud control desk; and maximo asset management 7.1 through 7.1.1.13 and 7.2 for tivoli it asset management for it and certain other products have a default administrator account, which makes it easier for remote authenticated users to obtain access via unspecified vectors."
CVE-2015-4967,"sql injection vulnerability in ibm maximo asset management 7.1 through 7.1.1.13, 7.5.0 before 7.5.0.8 ifix004, and 7.6.0 before 7.6.0.1 ifix002; maximo asset management 7.5.x before 7.5.0.8 ifix004 and 7.6.0 before 7.6.0.1 ifix002 for smartcloud control desk; and maximo asset management 7.1 through 7.1.1.13 and 7.2 for tivoli it asset management for it and certain other products allows remote authenticated users to execute arbitrary sql commands via unspecified vectors."
CVE-2015-4971,"cross-site scripting (xss) vulnerability in ibm emptoris strategic supply management platform and emptoris program management 10.x before 10.0.1.4_ifix3, 10.0.2.x before 10.0.2.7_ifix1, 10.0.3.x before 10.0.3.2, and 10.0.4.x before 10.0.4.0_ifix1 allows remote authenticated users to inject arbitrary web script or html via a crafted url."
CVE-2015-5017,"ibm maximo asset management 7.1 through 7.1.1.13, 7.5.0 before 7.5.0.8 ifix005, and 7.6.0 before 7.6.0.2 ifix002; maximo asset management 7.5.0 before 7.5.0.8 ifix005, 7.5.1, and 7.6.0 before 7.6.0.2 ifix002 for smartcloud control desk; and maximo asset management 7.1 through 7.1.1.13 and 7.2 for tivoli it asset management for it and certain other products allow remote authenticated users to bypass intended access restrictions and establish a login session by entering an expired password."
CVE-2015-5042,"ibm emptoris contract management 9.5.0.x before 9.5.0.6 ifix15, 10.0.0.x and 10.0.1.x before 10.0.1.5 ifix5, 10.0.2.x before 10.0.2.7 ifix4, and 10.0.4.x before 10.0.4.0 ifix3 allows remote attackers to execute arbitrary code by including a crafted flash file."
CVE-2015-5050,"cross-site request forgery (csrf) vulnerability in ibm emptoris contract management 9.5.0.x before 9.5.0.6 ifix15, 10.0.0.x and 10.0.1.x before 10.0.1.5 ifix5, 10.0.2.x before 10.0.2.7 ifix4, and 10.0.4.x before 10.0.4.0 ifix3 allows remote authenticated users to hijack the authentication of arbitrary users for requests that insert xss sequences."
CVE-2015-5084,"the siemens simatic wincc sm@rtclient and sm@rtclient lite applications before 01.00.01.00 for android do not properly store passwords, which allows physically proximate attackers to obtain sensitive information via unspecified vectors."
CVE-2015-5300,"the panic_gate check in ntp before 4.2.8p5 is only re-enabled after the first change to the system clock that was greater than 128 milliseconds by default, which allows remote attackers to set ntp to an arbitrary time when started with the -g option, or to alter the time by up to 900 seconds otherwise by responding to an unspecified number of requests from trusted sources, and leveraging a resulting denial of service (abort and restart)."
CVE-2015-5374,a vulnerability has been identified in firmware variant profinet io for en100 ethernet module : all versions < v1.04.01; firmware variant modbus tcp for en100 ethernet module : all versions < v1.11.00; firmware variant dnp3 tcp for en100 ethernet module : all versions < v1.03; firmware variant iec 104 for en100 ethernet module : all versions < v1.21; en100 ethernet module included in siprotec merging unit 6mu80 : all versions < 1.02.02. specially crafted packets sent to port 50000/udp could cause a denial-of-service of the affected device. a manual reboot may be required to recover the service of the device.
CVE-2015-5386,siemens sicam mic devices with firmware before 2404 allow remote attackers to bypass authentication and obtain administrative access via unspecified http requests.
CVE-2015-5537,"the ssl layer of the https service in siemens ruggedcom ros before 4.2.0 and rox ii does not properly implement cbc padding, which makes it easier for man-in-the-middle attackers to obtain cleartext data via a padding-oracle attack, a different vulnerability than cve-2014-3566."
CVE-2015-5611,"unspecified vulnerability in uconnect before 15.26.1, as used in certain fiat chrysler automobiles (fca) from 2013 to 2015 models, allows remote attackers in the same cellular network to control vehicle movement, cause human harm or physical damage, or modify dashboard settings via vectors related to modification of entertainment-system firmware and access of the can bus due to insufficient ""radio security protection,"" as demonstrated on a 2014 jeep cherokee limited fwd."
CVE-2015-5626,"** reserved ** this candidate has been reserved by an organization or individual that will use it when announcing a new security problem.  when the candidate has been publicized, the details for this candidate will be provided."
CVE-2015-5627,"** reserved ** this candidate has been reserved by an organization or individual that will use it when announcing a new security problem.  when the candidate has been publicized, the details for this candidate will be provided."
CVE-2015-5628,"** reserved ** this candidate has been reserved by an organization or individual that will use it when announcing a new security problem.  when the candidate has been publicized, the details for this candidate will be provided."
CVE-2015-5698,cross-site request forgery (csrf) vulnerability in the web server on siemens simatic s7-1200 cpu devices with firmware before 4.1.3 allows remote attackers to hijack the authentication of unspecified victims via unknown vectors.
CVE-2015-5717,"the siemens compas mobile application before 1.6 for android does not properly verify x.509 certificates from ssl servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate."
CVE-2015-6454,"everest peakhmi before 8.7.0.2, when the video server is used, allows remote attackers to cause a denial of service (incorrect pointer dereference and daemon crash) via a crafted packet."
CVE-2015-6456,"ge digital energy mds pulsenet and mds pulsenet enterprise before 3.1.5 have hardcoded credentials for a support account, which allows remote attackers to obtain administrative access, and consequently execute arbitrary code, by leveraging knowledge of the password."
CVE-2015-6457,"moxa softcms 1.3 and prior is susceptible to a buffer overflow condition that may crash or allow remote code execution. moxa released softcms version 1.4 on june 1, 2015, to address the vulnerability."
CVE-2015-6458,"moxa softcms 1.3 and prior is susceptible to a buffer overflow condition that may crash or allow remote code execution. moxa released softcms version 1.4 on june 1, 2015, to address the vulnerability."
CVE-2015-6459,absolute path traversal vulnerability in the download feature in filedownloadservlet in ge digital energy mds pulsenet and mds pulsenet enterprise before 3.1.5 allows remote attackers to read or delete arbitrary files via a full pathname.
CVE-2015-6460,multiple heap-based buffer overflows in 3s-smart codesys gateway server before 2.3.9.47 allow remote attackers to execute arbitrary code via opcode (1) 0x3ef or (2) 0x3f0.
CVE-2015-6461,"remote file inclusion allows an attacker to craft a specific url referencing the schneider electric modicon bmxnoc0401, bmxnoe0100, bmxnoe0110, bmxnoe0110h, bmxnor0200h, bmxp342020, bmxp342020h, bmxp342030, bmxp3420302, bmxp3420302h, or bmxp342030h plc web server, which, when launched, will result in the browser redirecting to a remote file via a java script loaded with the web page."
CVE-2015-6462,"reflected cross-site scripting (nonpersistent) allows an attacker to craft a specific url, which contains java script that will be executed on the schneider electric modicon bmxnoc0401, bmxnoe0100, bmxnoe0110, bmxnoe0110h, bmxnor0200h, bmxp342020, bmxp342020h, bmxp342030, bmxp3420302, bmxp3420302h, or bmxp342030h plc client browser."
CVE-2015-6463,"codewrights hart comm dtm components, as used with endress+hauser fieldcare, allow remote attackers to read arbitrary files, send http requests to intranet servers, or cause a denial of service (cpu and memory consumption) via a longtag xml schema containing an external entity declaration in conjunction with an entity reference, related to an xml external entity (xxe) issue."
CVE-2015-6464,the administrative web interface on moxa eds-405a and eds-408a switches with firmware before 3.6 allows remote authenticated users to bypass a read-only protection mechanism by using firefox with a web-developer plugin.
CVE-2015-6465,the goahead web server on moxa eds-405a and eds-408a switches with firmware before 3.6 allows remote authenticated users to cause a denial of service (reboot) via a crafted url.
CVE-2015-6466,cross-site scripting (xss) vulnerability in the diagnosis ping feature in the administrative web interface on moxa eds-405a and eds-408a switches with firmware before 3.6 allows remote attackers to inject arbitrary web script or html via an unspecified field.
CVE-2015-6467,advantech webaccess before 8.1 allows remote attackers to execute arbitrary code via vectors involving a browser plugin.
CVE-2015-6468,cross-site request forgery (csrf) vulnerability in resource data management data manager before 2.2 allows remote attackers to hijack the authentication of unspecified victims via unknown vectors.
CVE-2015-6469,the interpreter in ibc solar servemaster tlp+ and danfoss tlx pro+ allows remote attackers to discover script source code via unspecified vectors.
CVE-2015-6470,resource data management data manager before 2.2 allows remote authenticated users to modify arbitrary passwords via unspecified vectors.
CVE-2015-6472,"wago io 750-849 01.01.27 and 01.02.05, wago io 750-881, and wago io 758-870 have weak credential management."
CVE-2015-6473,wago io 750-849 01.01.27 and wago io 750-881 01.02.05 do not contain privilege separation.
CVE-2015-6474,ibc solar servemaster tlp+ and danfoss tlx pro+ allow remote attackers to discover cleartext passwords by reading html source code.
CVE-2015-6476,"advantech eki-122x-be devices with firmware before 1.65, eki-132x devices with firmware before 1.98, and eki-136x devices with firmware before 1.27 have hardcoded ssh keys, which makes it easier for remote attackers to obtain access via an ssh session."
CVE-2015-6477,multiple cross-site scripting (xss) vulnerabilities in the wind farm portal application in nordex control 2 (nc2) scada 16 and earlier allow remote attackers to inject arbitrary web script or html via unspecified vectors.
CVE-2015-6478,"unitronics visilogic oplc ide before 9.8.02 does not properly restrict access to activex controls, which allows remote attackers to have an unspecified impact via a crafted web site."
CVE-2015-6479,"acemanager in sierra wireless aleos 4.4.2 and earlier on es440, es450, gx400, gx440, gx450, and ls300 devices allows remote attackers to read the filteredlogs.txt file, and consequently discover potentially sensitive boot-sequence information, via unspecified vectors."
CVE-2015-6480,"the messagebrokerservlet servlet in moxa oncell central manager before 2.2 does not require authentication, which allows remote attackers to obtain administrative access via a command, as demonstrated by the adduserandgroup action."
CVE-2015-6481,"the login function in the requestcontroller class in moxa oncell central manager before 2.2 has a hardcoded root password, which allows remote attackers to obtain administrative access via a login session."
CVE-2015-6482,runtime toolkit before 2.4.7.48 in 3s-smart codesys before 2.3.9.48 allows remote attackers to cause a denial of service (null pointer dereference and application crash) via a crafted request.
CVE-2015-6484,3s-smart codesys gateway server before 2.3.9.48 allows remote attackers to cause a denial of service (null pointer dereference and daemon crash) via a crafted (1) get or (2) post request.
CVE-2015-6485,"schneider electric telvent sage 2300 rtus with firmware before c3413-500-s01, and landac ii-2, sage 1410, sage 1430, sage 1450, sage 2400, and sage 3030m rtus with firmware before c3414-500-s02j2, allow remote attackers to obtain sensitive information from device memory by reading a padding field of an ethernet packet."
CVE-2015-6486,sql injection vulnerability on allen-bradley micrologix 1100 devices before b frn 15.000 and 1400 devices before b frn 15.003 allows remote authenticated users to execute arbitrary sql commands via unspecified vectors.
CVE-2015-6488,cross-site scripting (xss) vulnerability in the web server on allen-bradley micrologix 1100 devices before b frn 15.000 and 1400 devices before b frn 15.003 allows remote attackers to inject arbitrary web script or html via unspecified vectors.
CVE-2015-6490,stack-based buffer overflow on allen-bradley micrologix 1100 devices before b frn 15.000 and 1400 devices through b frn 15.003 allows remote attackers to execute arbitrary code via unspecified vectors.
CVE-2015-6491,allen-bradley micrologix 1100 devices before b frn 15.000 and 1400 devices before b frn 15.003 allow remote authenticated users to insert the content of an arbitrary file into a frame element via unspecified vectors.
CVE-2015-6492,allen-bradley micrologix 1100 devices before b frn 15.000 and 1400 devices before b frn 15.003 allow remote attackers to cause a denial of service (memory corruption and device crash) via a crafted http request.
CVE-2015-6493,cross-site request forgery (csrf) vulnerability in infinite automation mango automation 2.5.x and 2.6.x through 2.6.0 build 430 allows remote authenticated users to hijack the authentication of unspecified victims via unknown vectors.
CVE-2015-6494,cross-site scripting (xss) vulnerability in infinite automation mango automation 2.5.x and 2.6.x before 2.6.0 build 430 allows remote authenticated users to inject arbitrary web script or html via unspecified vectors.
CVE-2015-6675,"siemens ruggedcom ros 3.8.0 through 4.1.x permanently enables the ip forwarding feature, which allows remote attackers to bypass a vlan isolation protection mechanism via ip traffic."
CVE-2015-6929,"multiple cross-site scripting (xss) vulnerabilities in nokia networks (formerly nokia solutions and networks and nokia siemens networks) @vantage commander allow remote attackers to inject arbitrary web script or html via the (1) idfilter or (2) namefilter parameter to cftraces/filter/fl_copy.jsp; the (3) flname parameter to cftraces/filter/fl_crea1.jsp; the (4) serchstatus, (5) refreshtime, or (6) serchnode parameter to cftraces/process/pr_show_process.jsp; the (7) maxactivationtime, (8) numberofbytes, (9) numberoftracefiles, (10) sessionname, or (11) serchsessionkind parameter to cftraces/session/se_crea.jsp; the (12) serchsessiondescription parameter to cftraces/session/se_show.jsp; the (13) serchapplication or (14) serchapplicationkind parameter to cftraces/session/tr_crea_filter.jsp; the (15) columkeyunique, (16) columparameter, (17) componentname, (18) criteria1, (19) criteria2, (20) criteria3, (21) description, (22) filter, (23) id, (24) pathname, (25) tablename, or (26) component parameter to cftraces/session/tr_create_tagg_para.jsp; or the (27) userid parameter to home/certificate_association.jsp."
CVE-2015-7374,"the remote agent component in schneider electric indusoft web studio before 8.0 allows remote attackers to execute arbitrary code via unspecified vectors, aka zdi-can-2649."
CVE-2015-7375,schneider electric indusoft web studio before 8.0 allows remote attackers to execute arbitrary code or cause a denial of service (unhandled runtime exception and application crash) via a crafted indusoft project file.
CVE-2015-7395,"ibm maximo asset management 7.1 through 7.1.1.13, 7.5.0 before 7.5.0.8 ifix005, and 7.6.0 before 7.6.0.2 fp002; maximo asset management 7.5.0 before 7.5.0.8 ifix005, 7.5.1, and 7.6.0 before 7.6.0.2 fp002 for smartcloud control desk; and maximo asset management 7.1 through 7.1.1.13 and 7.2 for tivoli it asset management for it and certain other products allow remote authenticated users to bypass intended work-order change restrictions via unspecified vectors."
CVE-2015-7398,"cross-site scripting (xss) vulnerability in ibm emptoris contract management 9.5.0.x before 9.5.0.6 ifix15, 10.0.0.x and 10.0.1.x before 10.0.1.5 ifix5, 10.0.2.x before 10.0.2.7 ifix4, and 10.0.4.x before 10.0.4.0 ifix3 allows remote authenticated users to inject arbitrary web script or html via a crafted url."
CVE-2015-7440,"ibm rational collaborative lifecycle management (clm) 3.0.1 before 3.0.1.6 ifix7 interim fix 1, 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, and 6.0.x before 6.0.1 ifix4; rational quality manager (rqm) 3.0.x before 3.0.1.6 ifix7 interim fix 1, 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, and 6.0.x before 6.0.1 ifix4; rational team concert (rtc) 3.0.x before 3.0.1.6 ifix7 interim fix 1, 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, and 6.0.x before 6.0.1 ifix4; rational requirements composer (rrc) 3.0.x before 3.0.1.6 ifix7 interim fix 1 and 4.0.x before 4.0.7 ifix10; rational doors next generation (rdng) 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, and 6.0.x before 6.0.1 ifix4; rational engineering lifecycle manager (relm) 4.0.3, 4.0.4, 4.0.5, 4.0.6, and 4.0.7 before ifix10, 5.0.x before 5.0.2 ifix1, and 6.0.x before 6.0.2; rational rhapsody design manager (rhapsody dm) 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, and 6.0.x before 6.0.1 ifix4; and rational software architect design manager (rsa dm) 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, and 6.0.x before 6.0.1 ifix4 might allow local users to gain privileges via unspecified vectors. ibm x-force id: 108098."
CVE-2015-7448,"sql injection vulnerability in ibm maximo asset management 7.1 through 7.1.1.13, 7.5.0 before 7.5.0.9 ifix003, and 7.6.0 before 7.6.0.3 ifix001; maximo asset management 7.5.0 before 7.5.0.9 ifix003, 7.5.1, and 7.6.0 before 7.6.0.3 ifix001 for smartcloud control desk; and maximo asset management 7.1 through 7.1.1.13 and 7.2 for tivoli it asset management for it and certain other products allows remote authenticated users to execute arbitrary sql commands via unspecified vectors."
CVE-2015-7449,"ibm rational collaborative lifecycle management (clm) 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, 6.0.x before 6.0.1 ifix5, and 6.0.2 before ifix2; rational quality manager (rqm) 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, 6.0.x before 6.0.1 ifix5, and 6.0.2 before ifix2; rational team concert (rtc) 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, 6.0.x before 6.0.1 ifix5, and 6.0.2 before ifix2; rational requirements composer (rrc) 4.0.x before 4.0.7 ifix10; rational doors next generation (rdng) 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, 6.0.x before 6.0.1 ifix5, and 6.0.2 before ifix2; rational engineering lifecycle manager (relm) 4.0.3, 4.0.4, 4.0.5, 4.0.6, 4.0.7 before ifix1, 5.0.x before 5.0.2 ifix1, and 6.0.x before 6.0.2; rational rhapsody design manager (rhapsody dm) 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, 6.0.x before 6.0.1 ifix5, and 6.0.2 before ifix2; rational software architect design manager (rsa dm) 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, 6.0.x before 6.0.1 ifix5, and 6.0.2 before ifix2 allow local users to obtain sensitive information by leveraging weak encryption. ibm x-force id: 108221."
CVE-2015-7453,"cross-site scripting (xss) vulnerability in ibm rational collaborative lifecycle management (clm) 3.0.1 before 3.0.1.6 ifix7 interim fix 1, 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, and 6.0.x before 6.0.1 ifix4; rational quality manager (rqm) 3.0.x before 3.0.1.6 ifix7 interim fix 1, 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, and 6.0.x before 6.0.1 ifix4; rational team concert (rtc) 3.0.x before 3.0.1.6 ifix7 interim fix 1, 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, and 6.0.x before 6.0.1 ifix4; rational requirements composer (rrc) 3.0.x before 3.0.1.6 ifix7 interim fix 1 and 4.0.x before 4.0.7 ifix10; rational doors next generation (rdng) 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, and 6.0.x before 6.0.1 ifix4; rational engineering lifecycle manager (relm) 4.0.3, 4.0.4, 4.0.5, 4.0.6, and 4.0.7 before ifix10, 5.0.x before 5.0.2 ifix1, and 6.0.x before 6.0.2; rational rhapsody design manager (rhapsody dm) 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, and 6.0.x before 6.0.1 ifix4; and rational software architect design manager (rsa dm) 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, and 6.0.x before 6.0.1 ifix4 allows remote attackers to inject arbitrary web script or html via unspecified vectors. ibm x-force id: 108296."
CVE-2015-7464,report builder in ibm jazz reporting service (jrs) 5.x before 5.0.2-rational-clm-ifix011 and 6.0 before 6.0.0-rational-clm-ifix005 allows remote attackers to cause a denial of service (report builder server outage) via a crafted request to a report builder instance url.
CVE-2015-7465,cross-site request forgery (csrf) vulnerability in lifecycle query engine (lqe) in ibm jazz reporting service (jrs) 6.0 before 6.0.0-rational-clm-ifix005 allows remote authenticated users to hijack the authentication of arbitrary users for requests that insert xss sequences.
CVE-2015-7471,"cross-site scripting (xss) vulnerability in ibm rational collaborative lifecycle management (clm) 3.0.1 before 3.0.1.6 ifix7 interim fix 1, 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, and 6.0.x before 6.0.1 ifix4; rational quality manager (rqm) 3.0.x before 3.0.1.6 ifix7 interim fix 1, 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, and 6.0.x before 6.0.1 ifix4; rational team concert (rtc) 3.0.x before 3.0.1.6 ifix7 interim fix 1, 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, and 6.0.x before 6.0.1 ifix4; rational requirements composer (rrc) 3.0.x before 3.0.1.6 ifix7 interim fix 1 and 4.0.x before 4.0.7 ifix10; rational doors next generation (rdng) 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, and 6.0.x before 6.0.1 ifix4; rational engineering lifecycle manager (relm) 4.0.3, 4.0.4, 4.0.5, 4.0.6, and 4.0.7 before ifix10, 5.0.x before 5.0.2 ifix1, and 6.0.x before 6.0.2; rational rhapsody design manager (rhapsody dm) 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, and 6.0.x before 6.0.1 ifix4; and rational software architect design manager (rsa dm) 4.0.x before 4.0.7 ifix10, 5.0.x before 5.0.2 ifix15, and 6.0.x before 6.0.1 ifix4 allows remote authenticated users with project administrator privileges to inject arbitrary web script or html via a crafted project. ibm x-force id: 108429."
CVE-2015-7474,"cross-site scripting (xss) vulnerability in jazz foundation in ibm rational engineering lifecycle manager 3.0 before 3.0.1.6 ifix7 interim fix 1, 4.0 before 4.0.7 ifix10, 5.0 before 5.0.2 ifix15, and 6.0 before 6.0.1 ifix4 allows remote attackers to inject arbitrary web script or html via unspecified vectors. ibm x-force id: 108501."
CVE-2015-7484,ibm rational engineering lifecycle manager 3.0 before 3.0.1.6 ifix7 interim fix 1 and 4.0 before 4.0.7 ifix10 allow remote authenticated users with access to lifecycle projects to obtain sensitive information by sending a crafted url to the lifecycle query engine. ibm x-force id: 108619.
CVE-2015-7485,"cross-site scripting (xss) vulnerability in ibm rational engineering lifecycle manager 3.0 before 3.0.1.6 ifix7 interim fix 1, 4.0 before 4.0.7 ifix10, 5.0 before 5.0.2 ifix15, and 6.0 before 6.0.1 ifix4 allows remote attackers to inject arbitrary web script or html via unspecified vectors. ibm x-force id: 108626."
CVE-2015-7486,"cross-site scripting (xss) vulnerability in ibm rational engineering lifecycle manager 3.0 before 3.0.1.6 ifix7 interim fix 1, 4.0 before 4.0.7 ifix10, 5.0 before 5.0.2 ifix15, and 6.0 before 6.0.1 ifix4 allows remote attackers to inject arbitrary web script or html via unspecified vectors. ibm x-force id: 108633."
CVE-2015-7487,"ibm maximo asset management 7.1 through 7.1.1.13, 7.5.0 before 7.5.0.9 ifix002, and 7.6.0 before 7.6.0.3 ifix001; maximo asset management 7.5.0 before 7.5.0.9 ifix002, 7.5.1, and 7.6.0 before 7.6.0.3 ifix001 for smartcloud control desk; and maximo asset management 7.1 through 7.1.1.13 and 7.2 for tivoli it asset management for it and certain other products allow local users to obtain sensitive information by leveraging administrative privileges and reading log files."
